OBJECTID,Name,Jurisdiction,Area_km2,Accessible,Bridge to,Jumps,Buffer Distance (km)
4563,NA,BRITISH COLUMBIA,0.880303363,yes,no,3,1.1
4564,NA,BRITISH COLUMBIA,0.122134811,yes,no,6,1.1
4565,NA,BRITISH COLUMBIA,0.291459804,yes,no,4,1.1
4566,NA,BRITISH COLUMBIA,0.010657304,yes,no,3,1.1
4567,NA,BRITISH COLUMBIA,0.016514186,yes,no,3,1.1
4568,NA,BRITISH COLUMBIA,0.017210508,yes,no,3,1.1
4570,NA,BRITISH COLUMBIA,0.083174899,yes,no,4,1.1
4572,NA,BRITISH COLUMBIA,0.011010334,yes,no,3,1.1
4573,NA,BRITISH COLUMBIA,0.299615346,yes,no,3,1.1
4575,NA,BRITISH COLUMBIA,0.020758161,yes,no,3,1.1
4576,NA,BRITISH COLUMBIA,0.010762105,yes,no,3,1.1
4578,NA,BRITISH COLUMBIA,0.021339637,yes,no,6,1.1
4579,NA,BRITISH COLUMBIA,0.053931599,yes,no,3,1.1
4580,NA,BRITISH COLUMBIA,0.305479752,yes,no,3,1.1
4581,NA,BRITISH COLUMBIA,0.018585751,yes,no,3,1.1
4582,NA,BRITISH COLUMBIA,0.021138168,yes,no,3,1.1
4583,NA,BRITISH COLUMBIA,0.032653014,yes,no,3,1.1
4584,NA,BRITISH COLUMBIA,0.141375722,yes,no,3,1.1
4585,NA,BRITISH COLUMBIA,0.024622376,yes,no,3,1.1
4586,NA,BRITISH COLUMBIA,0.118971667,yes,no,3,1.1
4588,NA,BRITISH COLUMBIA,0.021785617,yes,no,3,1.1
4589,NA,BRITISH COLUMBIA,0.007483834,yes,no,3,1.1
4590,NA,BRITISH COLUMBIA,0.013017355,yes,no,3,1.1
4591,NA,BRITISH COLUMBIA,0.040028655,yes,no,3,1.1
4592,NA,BRITISH COLUMBIA,0.070942285,yes,no,3,1.1
4594,NA,BRITISH COLUMBIA,0.012799427,yes,no,3,1.1
4595,NA,BRITISH COLUMBIA,0.229887867,yes,no,6,1.1
4596,NA,BRITISH COLUMBIA,0.016043728,yes,no,3,1.1
4598,NA,BRITISH COLUMBIA,0.027754306,yes,no,3,1.1
4600,NA,BRITISH COLUMBIA,0.043507007,yes,no,3,1.1
4601,NA,BRITISH COLUMBIA,0.198837573,yes,no,3,1.1
4603,NA,BRITISH COLUMBIA,0.076535833,yes,no,3,1.1
4604,NA,BRITISH COLUMBIA,0.005270149,yes,no,6,1.1
4605,NA,BRITISH COLUMBIA,0.031188116,yes,no,3,1.1
4606,NA,BRITISH COLUMBIA,0.019119887,yes,no,3,1.1
4607,NA,BRITISH COLUMBIA,0.014420102,yes,no,3,1.1
4608,NA,BRITISH COLUMBIA,0.014020502,yes,no,4,1.1
4609,NA,BRITISH COLUMBIA,0.012559783,yes,no,3,1.1
4611,NA,BRITISH COLUMBIA,0.006340599,yes,no,4,1.1
4612,NA,BRITISH COLUMBIA,0.250178858,yes,no,3,1.1
4616,NA,BRITISH COLUMBIA,0.040556828,yes,no,3,1.1
4617,NA,BRITISH COLUMBIA,0.021177792,yes,no,3,1.1
4619,NA,BRITISH COLUMBIA,0.016499804,yes,no,4,1.1
4620,NA,BRITISH COLUMBIA,0.00624102,yes,no,4,1.1
4621,NA,BRITISH COLUMBIA,0.027763112,yes,no,3,1.1
4622,NA,BRITISH COLUMBIA,0.177775928,yes,no,4,1.1
4623,NA,BRITISH COLUMBIA,0.071029356,yes,no,4,1.1
4624,NA,BRITISH COLUMBIA,0.013743976,yes,no,4,1.1
4625,NA,BRITISH COLUMBIA,0.027446596,yes,no,3,1.1
4626,NA,BRITISH COLUMBIA,0.132588366,yes,no,6,1.1
4627,NA,BRITISH COLUMBIA,0.011372749,yes,no,6,1.1
4628,NA,BRITISH COLUMBIA,0.570684591,yes,no,3,1.1
4629,NA,BRITISH COLUMBIA,0.036674143,yes,no,6,1.1
4630,NA,BRITISH COLUMBIA,0.478824146,yes,no,3,1.1
4631,NA,BRITISH COLUMBIA,0.454471013,yes,no,4,1.1
4632,NA,BRITISH COLUMBIA,0.036786233,yes,no,4,1.1
4633,NA,BRITISH COLUMBIA,0.01095623,yes,no,4,1.1
4634,NA,BRITISH COLUMBIA,0.070544367,yes,no,4,1.1
4636,NA,BRITISH COLUMBIA,0.012682176,yes,no,4,1.1
4637,NA,BRITISH COLUMBIA,0.013511186,yes,no,4,1.1
4639,NA,BRITISH COLUMBIA,0.268938755,yes,no,4,1.1
4640,NA,BRITISH COLUMBIA,0.008200621,yes,no,5,1.1
4641,NA,BRITISH COLUMBIA,0.033977722,yes,no,4,1.1
4642,NA,BRITISH COLUMBIA,0.009771063,yes,no,4,1.1
4644,NA,BRITISH COLUMBIA,0.007016238,yes,no,5,1.1
4646,NA,BRITISH COLUMBIA,0.276251227,yes,no,6,1.1
4647,NA,BRITISH COLUMBIA,0.026274703,yes,no,4,1.1
4649,NA,BRITISH COLUMBIA,0.024762662,yes,no,6,1.1
4652,NA,BRITISH COLUMBIA,0.047874464,yes,no,6,1.1
4655,NA,BRITISH COLUMBIA,0.024501513,yes,no,7,1.1
4658,NA,BRITISH COLUMBIA,0.012554744,yes,no,5,1.1
4660,NA,BRITISH COLUMBIA,0.056729754,yes,no,6,1.1
4661,NA,BRITISH COLUMBIA,0.083583544,yes,no,3,1.1
4662,NA,BRITISH COLUMBIA,0.054604339,yes,no,5,1.1
4665,NA,BRITISH COLUMBIA,0.008496201,yes,no,5,1.1
4668,NA,BRITISH COLUMBIA,0.047789646,yes,no,4,1.1
4670,NA,BRITISH COLUMBIA,0.014789339,yes,no,4,1.1
4671,NA,BRITISH COLUMBIA,0.007087134,yes,no,6,1.1
4672,NA,BRITISH COLUMBIA,0.009757918,yes,no,6,1.1
4673,NA,BRITISH COLUMBIA,0.046993544,yes,no,7,1.1
4675,NA,BRITISH COLUMBIA,0.032345947,yes,no,3,1.1
4676,NA,BRITISH COLUMBIA,0.005293759,yes,no,7,1.1
4681,NA,BRITISH COLUMBIA,0.007463992,yes,no,7,1.1
4683,NA,BRITISH COLUMBIA,0.013864789,yes,no,4,1.1
4685,NA,BRITISH COLUMBIA,0.165412442,yes,no,3,1.1
4686,NA,BRITISH COLUMBIA,0.016525035,yes,no,3,1.1
4687,NA,BRITISH COLUMBIA,0.02418117,yes,no,3,1.1
4688,NA,BRITISH COLUMBIA,0.004506812,yes,no,3,1.1
4689,NA,BRITISH COLUMBIA,0.003315537,yes,no,4,1.1
4707,NA,BRITISH COLUMBIA,0.009108857,yes,no,3,1.1
4708,NA,BRITISH COLUMBIA,0.105542447,yes,no,2,1.1
4710,NA,BRITISH COLUMBIA,0.028601779,yes,no,2,1.1
4711,NA,BRITISH COLUMBIA,0.026794483,yes,no,2,1.1
4712,NA,BRITISH COLUMBIA,0.360127875,yes,no,2,1.1
4714,NA,BRITISH COLUMBIA,0.015450186,yes,no,2,1.1
4715,NA,BRITISH COLUMBIA,0.050125005,yes,no,2,1.1
4716,NA,BRITISH COLUMBIA,0.002169894,yes,no,3,1.1
4718,NA,BRITISH COLUMBIA,0.015273933,yes,no,2,1.1
4719,NA,BRITISH COLUMBIA,0.025004105,yes,no,2,1.1
4720,NA,BRITISH COLUMBIA,0.077535259,yes,no,2,1.1
4724,NA,BRITISH COLUMBIA,0.143018078,yes,no,3,1.1
4725,NA,BRITISH COLUMBIA,0.009842395,yes,no,2,1.1
4730,NA,BRITISH COLUMBIA,0.002309312,yes,no,3,1.1
4732,NA,BRITISH COLUMBIA,0.0017327,yes,no,3,1.1
4733,NA,BRITISH COLUMBIA,0.019030905,yes,no,3,1.1
4735,NA,BRITISH COLUMBIA,0.136661214,yes,no,3,1.1
4745,NA,BRITISH COLUMBIA,0.106626954,yes,no,3,1.1
4747,NA,BRITISH COLUMBIA,0.008936923,yes,no,3,1.1
4748,NA,BRITISH COLUMBIA,0.031298805,yes,no,3,1.1
4749,NA,BRITISH COLUMBIA,0.138073822,yes,no,4,1.1
4750,NA,USA,0.028073707,yes,no,1,1.1
4751,NA,BRITISH COLUMBIA,0.015264827,yes,no,8,1.1
4753,NA,BRITISH COLUMBIA,0.011375798,yes,no,3,1.1
4756,NA,BRITISH COLUMBIA,0.012871327,yes,no,3,1.1
4757,NA,BRITISH COLUMBIA,0.028839448,yes,no,3,1.1
4764,NA,BRITISH COLUMBIA,0.051890474,yes,no,3,1.1
4766,NA,BRITISH COLUMBIA,0.02902793,yes,no,2,1.1
4786,NA,BRITISH COLUMBIA,0.925359086,yes,no,1,1.1
4790,NA,BRITISH COLUMBIA,0.013394637,yes,no,3,1.1
4796,NA,BRITISH COLUMBIA,0.013579576,yes,no,2,1.1
4820,NA,BRITISH COLUMBIA,0.019071302,yes,no,2,1.1
4824,NA,BRITISH COLUMBIA,0.008625035,yes,no,3,1.1
4826,NA,BRITISH COLUMBIA,0.014542378,yes,no,3,1.1
4829,NA,BRITISH COLUMBIA,0.019302859,yes,no,3,1.1
4830,NA,BRITISH COLUMBIA,0.001640887,yes,no,4,1.1
4833,NA,BRITISH COLUMBIA,0.028873375,yes,no,3,1.1
4839,NA,BRITISH COLUMBIA,0.291591079,yes,no,3,1.1
4840,NA,BRITISH COLUMBIA,0.013237358,yes,no,2,1.1
4842,NA,BRITISH COLUMBIA,0.006772346,yes,no,2,1.1
4843,NA,BRITISH COLUMBIA,0.017995531,yes,no,3,1.1
4845,NA,BRITISH COLUMBIA,0.033584909,yes,no,3,1.1
4850,NA,BRITISH COLUMBIA,0.039385429,yes,no,3,1.1
4857,NA,BRITISH COLUMBIA,0.133094636,yes,no,3,1.1
4859,NA,BRITISH COLUMBIA,0.034766082,yes,no,3,1.1
4860,NA,BRITISH COLUMBIA,0.098680515,yes,no,2,1.1
4868,NA,BRITISH COLUMBIA,0.040305741,yes,no,2,1.1
4869,NA,BRITISH COLUMBIA,0.067260944,yes,no,2,1.1
4871,NA,BRITISH COLUMBIA,0.012095302,yes,no,2,1.1
4872,NA,BRITISH COLUMBIA,0.009680198,yes,no,2,1.1
4883,NA,BRITISH COLUMBIA,0.058233667,yes,no,6,1.1
4885,NA,BRITISH COLUMBIA,0.013289439,yes,no,3,1.1
4886,NA,BRITISH COLUMBIA,0.097131258,yes,no,7,1.1
4891,NA,BRITISH COLUMBIA,0.026961071,yes,no,6,1.1
4892,NA,BRITISH COLUMBIA,0.059526527,yes,no,3,1.1
4893,NA,BRITISH COLUMBIA,0.038136738,yes,no,5,1.1
4894,NA,BRITISH COLUMBIA,0.021692121,yes,no,3,1.1
4895,NA,BRITISH COLUMBIA,0.051126978,yes,no,3,1.1
4896,NA,BRITISH COLUMBIA,0.051332795,yes,no,6,1.1
4899,NA,BRITISH COLUMBIA,0.019102366,yes,no,6,1.1
4900,NA,BRITISH COLUMBIA,0.128415197,yes,no,3,1.1
4901,NA,BRITISH COLUMBIA,0.071736713,yes,no,6,1.1
4902,NA,BRITISH COLUMBIA,0.013317565,yes,no,6,1.1
4903,NA,BRITISH COLUMBIA,0.04948359,yes,no,7,1.1
4904,NA,BRITISH COLUMBIA,0.013517904,yes,no,8,1.1
4906,NA,BRITISH COLUMBIA,0.182501896,yes,no,7,1.1
4907,NA,BRITISH COLUMBIA,0.010274346,yes,no,3,1.1
4908,NA,BRITISH COLUMBIA,0.240779147,yes,no,8,1.1
4910,NA,BRITISH COLUMBIA,0.093257606,yes,no,4,1.1
4912,NA,BRITISH COLUMBIA,0.068536615,yes,no,6,1.1
4928,NA,BRITISH COLUMBIA,0.043250211,yes,no,2,1.1
4950,NA,BRITISH COLUMBIA,0.021076785,yes,no,2,1.1
4955,NA,BRITISH COLUMBIA,0.024663983,yes,no,2,1.1
4959,NA,BRITISH COLUMBIA,0.013941113,yes,no,2,1.1
4961,NA,BRITISH COLUMBIA,0.028916838,yes,no,2,1.1
4965,NA,BRITISH COLUMBIA,0.014042838,yes,no,2,1.1
4966,NA,BRITISH COLUMBIA,0.137924568,yes,no,2,1.1
4969,NA,BRITISH COLUMBIA,0.036950497,yes,no,2,1.1
4974,NA,BRITISH COLUMBIA,0.027416634,yes,no,2,1.1
4975,NA,BRITISH COLUMBIA,0.025403242,yes,no,2,1.1
4989,NA,BRITISH COLUMBIA,0.132739849,yes,no,2,1.1
4992,NA,BRITISH COLUMBIA,0.031644108,yes,no,3,1.1
4998,NA,BRITISH COLUMBIA,0.024262012,yes,no,2,1.1
4999,NA,BRITISH COLUMBIA,0.02285021,yes,no,2,1.1
5000,NA,BRITISH COLUMBIA,0.032127414,yes,no,3,1.1
5002,NA,BRITISH COLUMBIA,0.149166282,yes,no,3,1.1
5003,NA,BRITISH COLUMBIA,0.027244675,yes,no,3,1.1
5004,NA,BRITISH COLUMBIA,0.016775629,yes,no,2,1.1
5005,NA,BRITISH COLUMBIA,0.026799816,yes,no,3,1.1
5006,NA,BRITISH COLUMBIA,0.068505709,yes,no,3,1.1
5007,NA,BRITISH COLUMBIA,0.006515539,yes,no,3,1.1
5009,NA,BRITISH COLUMBIA,0.015688991,yes,no,3,1.1
5010,NA,BRITISH COLUMBIA,0.153213346,yes,no,2,1.1
5011,NA,BRITISH COLUMBIA,0.053706255,yes,no,2,1.1
5012,NA,BRITISH COLUMBIA,0.121897581,yes,no,2,1.1
5013,NA,BRITISH COLUMBIA,0.046103542,yes,no,2,1.1
5016,NA,BRITISH COLUMBIA,0.056732929,yes,no,2,1.1
5018,NA,BRITISH COLUMBIA,0.161471137,yes,no,1,1.1
5020,NA,BRITISH COLUMBIA,0.019704983,yes,no,1,1.1
5021,NA,BRITISH COLUMBIA,0.038236178,yes,no,1,1.1
5022,NA,BRITISH COLUMBIA,0.013982218,yes,no,1,1.1
5027,NA,BRITISH COLUMBIA,0.011719487,yes,no,1,1.1
5032,NA,BRITISH COLUMBIA,0.040216998,yes,no,2,1.1
5054,NA,BRITISH COLUMBIA,0.033140186,yes,no,2,1.1
5067,NA,BRITISH COLUMBIA,0.014000043,yes,no,2,1.1
5076,NA,BRITISH COLUMBIA,0.021469364,yes,no,3,1.1
5077,NA,BRITISH COLUMBIA,0.012381366,yes,no,4,1.1
5078,NA,BRITISH COLUMBIA,0.021497324,yes,no,4,1.1
5079,NA,BRITISH COLUMBIA,0.022046242,yes,no,4,1.1
5080,NA,BRITISH COLUMBIA,0.920986186,yes,no,4,1.1
5081,NA,BRITISH COLUMBIA,0.162158775,yes,no,4,1.1
5082,NA,BRITISH COLUMBIA,0.021284852,yes,no,3,1.1
5083,NA,BRITISH COLUMBIA,0.367453425,yes,no,6,1.1
5084,NA,BRITISH COLUMBIA,0.010160497,yes,no,4,1.1
5085,NA,BRITISH COLUMBIA,0.819456061,yes,no,5,1.1
5087,NA,BRITISH COLUMBIA,0.016336921,yes,no,4,1.1
5088,NA,BRITISH COLUMBIA,0.012584836,yes,no,6,1.1
5089,NA,BRITISH COLUMBIA,0.013138798,yes,no,4,1.1
5090,NA,BRITISH COLUMBIA,0.041490282,yes,no,3,1.1
5091,NA,BRITISH COLUMBIA,0.042840699,yes,no,3,1.1
5092,NA,BRITISH COLUMBIA,0.014850291,yes,no,3,1.1
5093,NA,BRITISH COLUMBIA,0.01168058,yes,no,4,1.1
5094,NA,BRITISH COLUMBIA,0.112413345,yes,no,5,1.1
5096,NA,BRITISH COLUMBIA,0.014496276,yes,no,3,1.1
5097,NA,BRITISH COLUMBIA,0.022572255,yes,no,5,1.1
5098,NA,BRITISH COLUMBIA,0.01720505,yes,no,4,1.1
5099,NA,BRITISH COLUMBIA,0.095206009,yes,no,4,1.1
5100,NA,BRITISH COLUMBIA,0.073825389,yes,no,5,1.1
5101,NA,BRITISH COLUMBIA,0.02009528,yes,no,3,1.1
5102,NA,BRITISH COLUMBIA,0.868430858,yes,no,4,1.1
5103,NA,BRITISH COLUMBIA,0.023215566,yes,no,3,1.1
5104,NA,BRITISH COLUMBIA,0.419059977,yes,no,6,1.1
5105,NA,BRITISH COLUMBIA,0.009428769,yes,no,5,1.1
5106,NA,BRITISH COLUMBIA,0.014362721,yes,no,6,1.1
5107,NA,BRITISH COLUMBIA,0.031329098,yes,no,3,1.1
5108,NA,BRITISH COLUMBIA,0.015711505,yes,no,6,1.1
5109,NA,BRITISH COLUMBIA,0.039030048,yes,no,4,1.1
5111,NA,BRITISH COLUMBIA,0.062921636,yes,no,5,1.1
5112,NA,BRITISH COLUMBIA,0.007363934,yes,no,3,1.1
5113,NA,BRITISH COLUMBIA,0.24015611,yes,no,5,1.1
5114,NA,BRITISH COLUMBIA,0.021607519,yes,no,3,1.1
5116,NA,BRITISH COLUMBIA,0.006922188,yes,no,3,1.1
5117,NA,BRITISH COLUMBIA,0.030034292,yes,no,3,1.1
5118,NA,BRITISH COLUMBIA,0.188265468,yes,no,3,1.1
5119,NA,BRITISH COLUMBIA,0.113910438,yes,no,5,1.1
5136,NA,BRITISH COLUMBIA,0.04829885,yes,no,2,1.1
5163,NA,BRITISH COLUMBIA,0.023748261,yes,no,2,1.1
5165,NA,BRITISH COLUMBIA,0.021984615,yes,no,2,1.1
5166,NA,BRITISH COLUMBIA,0.165998689,yes,no,2,1.1
5167,NA,BRITISH COLUMBIA,0.032068951,yes,no,2,1.1
5168,NA,BRITISH COLUMBIA,0.016188195,yes,no,2,1.1
5169,NA,BRITISH COLUMBIA,0.086264575,yes,no,1,1.1
5170,NA,BRITISH COLUMBIA,0.01926874,yes,no,2,1.1
5171,NA,BRITISH COLUMBIA,0.017249842,yes,no,1,1.1
5172,NA,BRITISH COLUMBIA,0.092614239,yes,no,1,1.1
5173,NA,BRITISH COLUMBIA,0.017818794,yes,no,1,1.1
5257,NA,BRITISH COLUMBIA,0.473231594,yes,no,2,1.1
5321,NA,BRITISH COLUMBIA,0.003390038,yes,no,2,1.1
5328,NA,BRITISH COLUMBIA,0.003677621,yes,no,2,1.1
5330,NA,BRITISH COLUMBIA,0.002897059,yes,no,2,1.1
5332,NA,BRITISH COLUMBIA,0.004190817,yes,no,2,1.1
5338,NA,BRITISH COLUMBIA,0.003300321,yes,no,2,1.1
5345,NA,BRITISH COLUMBIA,0.042192845,yes,no,2,1.1
5352,NA,BRITISH COLUMBIA,0.01461811,yes,no,2,1.1
5355,NA,BRITISH COLUMBIA,0.01584903,yes,no,2,1.1
5356,NA,BRITISH COLUMBIA,0.022534527,yes,no,2,1.1
5357,NA,BRITISH COLUMBIA,0.031743176,yes,no,2,1.1
5358,NA,BRITISH COLUMBIA,0.023479956,yes,no,2,1.1
5359,NA,BRITISH COLUMBIA,0.071793792,yes,no,2,1.1
5360,NA,BRITISH COLUMBIA,0.331369627,yes,no,2,1.1
5361,NA,BRITISH COLUMBIA,0.009015911,yes,no,2,1.1
5362,NA,BRITISH COLUMBIA,0.029592071,yes,no,2,1.1
5363,NA,BRITISH COLUMBIA,0.003775687,yes,no,2,1.1
5365,NA,BRITISH COLUMBIA,0.025809769,yes,no,1,1.1
5366,NA,BRITISH COLUMBIA,0.02464376,yes,no,2,1.1
5367,NA,BRITISH COLUMBIA,0.067012754,yes,no,2,1.1
5368,NA,BRITISH COLUMBIA,0.006152152,yes,no,2,1.1
5369,NA,BRITISH COLUMBIA,0.024939017,yes,no,2,1.1
5371,NA,BRITISH COLUMBIA,0.121856619,yes,no,2,1.1
5373,NA,BRITISH COLUMBIA,0.005402408,yes,no,2,1.1
5374,NA,BRITISH COLUMBIA,0.040535263,yes,no,2,1.1
5375,NA,BRITISH COLUMBIA,0.099484204,yes,no,2,1.1
5377,NA,BRITISH COLUMBIA,0.021205843,yes,no,1,1.1
5379,NA,BRITISH COLUMBIA,0.025970985,yes,no,2,1.1
5384,NA,BRITISH COLUMBIA,0.04103887,yes,no,2,1.1
5392,NA,BRITISH COLUMBIA,0.01802671,yes,no,3,1.1
5394,NA,BRITISH COLUMBIA,0.040063262,yes,no,3,1.1
5396,NA,BRITISH COLUMBIA,0.017074787,yes,no,3,1.1
5399,NA,BRITISH COLUMBIA,0.039584496,yes,no,3,1.1
5400,NA,BRITISH COLUMBIA,0.013230734,yes,no,3,1.1
5401,NA,BRITISH COLUMBIA,0.040654915,yes,no,3,1.1
5402,NA,BRITISH COLUMBIA,0.091025276,yes,no,3,1.1
5404,NA,BRITISH COLUMBIA,0.136505684,yes,no,3,1.1
5407,NA,BRITISH COLUMBIA,0.014801216,yes,no,3,1.1
5408,NA,BRITISH COLUMBIA,0.069793026,yes,no,3,1.1
5413,NA,BRITISH COLUMBIA,0.009052488,yes,no,3,1.1
5414,NA,BRITISH COLUMBIA,0.008907247,yes,no,3,1.1
5423,NA,BRITISH COLUMBIA,0.006461161,yes,no,3,1.1
5425,NA,BRITISH COLUMBIA,0.024688146,yes,no,3,1.1
5426,NA,BRITISH COLUMBIA,0.010293765,yes,no,3,1.1
5429,NA,BRITISH COLUMBIA,0.258672134,yes,no,1,1.1
5430,NA,BRITISH COLUMBIA,0.072779909,yes,no,1,1.1
5431,NA,BRITISH COLUMBIA,0.009017083,yes,no,1,1.1
5432,NA,BRITISH COLUMBIA,0.504270629,yes,no,1,1.1
5434,NA,BRITISH COLUMBIA,0.011518826,yes,no,1,1.1
5435,NA,BRITISH COLUMBIA,0.032665575,yes,no,1,1.1
5436,NA,BRITISH COLUMBIA,0.010043481,yes,no,1,1.1
5437,NA,BRITISH COLUMBIA,0.010828948,yes,no,1,1.1
5438,NA,BRITISH COLUMBIA,0.036412583,yes,no,1,1.1
5439,NA,BRITISH COLUMBIA,0.002939433,yes,no,1,1.1
5440,NA,BRITISH COLUMBIA,0.003282398,yes,no,1,1.1
5441,NA,BRITISH COLUMBIA,0.201921929,yes,no,1,1.1
5442,NA,BRITISH COLUMBIA,0.013365006,yes,no,1,1.1
5443,NA,BRITISH COLUMBIA,0.20010502,yes,no,1,1.1
5444,NA,BRITISH COLUMBIA,0.01394811,yes,no,1,1.1
5446,NA,BRITISH COLUMBIA,0.01420354,yes,no,1,1.1
5447,NA,BRITISH COLUMBIA,0.138796891,yes,no,1,1.1
5449,NA,BRITISH COLUMBIA,0.017320404,yes,no,1,1.1
5450,NA,BRITISH COLUMBIA,0.030833383,yes,no,1,1.1
5451,NA,BRITISH COLUMBIA,0.053756213,yes,no,1,1.1
5453,NA,BRITISH COLUMBIA,0.01556846,yes,no,1,1.1
5515,NA,BRITISH COLUMBIA,0.470308306,yes,no,1,1.1
5517,NA,BRITISH COLUMBIA,0.021976759,yes,no,1,1.1
5524,NA,BRITISH COLUMBIA,0.055035777,yes,no,1,1.1
5525,NA,BRITISH COLUMBIA,0.008694774,yes,no,1,1.1
5536,NA,BRITISH COLUMBIA,0.03718408,yes,no,1,1.1
5541,NA,BRITISH COLUMBIA,0.011595222,yes,no,1,1.1
5543,NA,BRITISH COLUMBIA,0.016135919,yes,no,1,1.1
5551,NA,BRITISH COLUMBIA,0.391979036,yes,no,1,1.1
5555,NA,BRITISH COLUMBIA,0.007464539,yes,no,1,1.1
5562,NA,BRITISH COLUMBIA,0.039691007,yes,no,1,1.1
5577,NA,BRITISH COLUMBIA,0.017982436,yes,no,1,1.1
5590,NA,BRITISH COLUMBIA,0.020010953,yes,no,1,1.1
5604,NA,BRITISH COLUMBIA,0.005928244,yes,no,1,1.1
5691,NA,BRITISH COLUMBIA,0.033147711,yes,no,1,1.1
5712,NA,BRITISH COLUMBIA,0.027596721,yes,no,1,1.1
5714,NA,BRITISH COLUMBIA,0.012465233,yes,no,1,1.1
5715,NA,BRITISH COLUMBIA,0.029172002,yes,no,1,1.1
5716,NA,BRITISH COLUMBIA,0.009675474,yes,no,1,1.1
5718,NA,BRITISH COLUMBIA,0.015464071,yes,no,1,1.1
5719,NA,BRITISH COLUMBIA,0.020747644,yes,no,1,1.1
5722,NA,BRITISH COLUMBIA,0.033610362,yes,no,1,1.1
5723,NA,BRITISH COLUMBIA,0.128686426,yes,no,1,1.1
5724,NA,BRITISH COLUMBIA,0.088803525,yes,no,2,1.1
5725,NA,BRITISH COLUMBIA,0.033910689,yes,no,1,1.1
5726,NA,BRITISH COLUMBIA,0.075038893,yes,no,1,1.1
5727,NA,BRITISH COLUMBIA,0.007984346,yes,no,1,1.1
5728,NA,BRITISH COLUMBIA,0.025416412,yes,no,1,1.1
5729,NA,BRITISH COLUMBIA,0.025888773,yes,no,1,1.1
5733,NA,BRITISH COLUMBIA,0.013347244,yes,no,1,1.1
5735,NA,BRITISH COLUMBIA,0.008150106,yes,no,3,1.1
5736,NA,BRITISH COLUMBIA,0.099412683,yes,no,3,1.1
5737,NA,BRITISH COLUMBIA,0.031528049,yes,no,3,1.1
5738,NA,BRITISH COLUMBIA,0.010847501,yes,no,3,1.1
5739,NA,BRITISH COLUMBIA,0.025758281,yes,no,3,1.1
5740,NA,BRITISH COLUMBIA,0.01176987,yes,no,3,1.1
5741,NA,BRITISH COLUMBIA,0.018268421,yes,no,3,1.1
5742,NA,BRITISH COLUMBIA,0.009932215,yes,no,3,1.1
5743,NA,BRITISH COLUMBIA,0.010418467,yes,no,3,1.1
5744,NA,BRITISH COLUMBIA,0.00861279,yes,no,3,1.1
5745,NA,BRITISH COLUMBIA,0.024196069,yes,no,3,1.1
5747,NA,BRITISH COLUMBIA,0.005766835,yes,no,3,1.1
5748,NA,BRITISH COLUMBIA,0.09553449,yes,no,3,1.1
5752,NA,BRITISH COLUMBIA,0.005193461,yes,no,3,1.1
5753,NA,BRITISH COLUMBIA,0.196687401,yes,no,1,1.1
5760,NA,BRITISH COLUMBIA,0.041273205,yes,no,3,1.1
5761,NA,BRITISH COLUMBIA,0.0049675,yes,no,3,1.1
5762,NA,BRITISH COLUMBIA,0.026819027,yes,no,3,1.1
5763,NA,BRITISH COLUMBIA,0.073409968,yes,no,3,1.1
5768,NA,BRITISH COLUMBIA,0.024917441,yes,no,3,1.1
5769,NA,BRITISH COLUMBIA,0.058415882,yes,no,3,1.1
5770,NA,BRITISH COLUMBIA,0.019511901,yes,no,3,1.1
5773,NA,BRITISH COLUMBIA,0.029087722,yes,no,3,1.1
5775,NA,BRITISH COLUMBIA,0.002879884,yes,no,3,1.1
5778,NA,BRITISH COLUMBIA,0.009587991,yes,no,3,1.1
5781,NA,BRITISH COLUMBIA,0.08126733,yes,no,3,1.1
5787,NA,BRITISH COLUMBIA,0.081955552,yes,no,3,1.1
5788,NA,BRITISH COLUMBIA,0.022363984,yes,no,3,1.1
5789,NA,BRITISH COLUMBIA,0.011558473,yes,no,3,1.1
5790,NA,BRITISH COLUMBIA,0.084162699,yes,no,3,1.1
5795,NA,BRITISH COLUMBIA,0.006436151,yes,no,4,1.1
5812,NA,BRITISH COLUMBIA,0.056338779,yes,no,3,1.1
5814,NA,BRITISH COLUMBIA,0.387635221,yes,no,3,1.1
5815,NA,BRITISH COLUMBIA,0.007786464,yes,no,3,1.1
5816,NA,BRITISH COLUMBIA,0.01909042,yes,no,3,1.1
5817,NA,BRITISH COLUMBIA,0.10531871,yes,no,1,1.1
5822,NA,BRITISH COLUMBIA,0.017571589,yes,no,3,1.1
5823,NA,BRITISH COLUMBIA,0.023312952,yes,no,3,1.1
5824,NA,BRITISH COLUMBIA,0.012573994,yes,no,3,1.1
5825,NA,BRITISH COLUMBIA,0.074036094,yes,no,3,1.1
5826,NA,BRITISH COLUMBIA,0.002634727,yes,no,3,1.1
5827,NA,BRITISH COLUMBIA,0.071892669,yes,no,3,1.1
5828,NA,BRITISH COLUMBIA,0.052586634,yes,no,3,1.1
5830,NA,BRITISH COLUMBIA,0.008589019,yes,no,3,1.1
5834,NA,BRITISH COLUMBIA,0.607053435,yes,no,3,1.1
5837,NA,BRITISH COLUMBIA,0.029509426,yes,no,3,1.1
5838,NA,BRITISH COLUMBIA,0.070515202,yes,no,4,1.1
5840,NA,BRITISH COLUMBIA,0.02044719,yes,no,4,1.1
